left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,Activity
142.5,168.85,4.16,9.53,1.41,353.93,185.22,212.73,Walking
133.74,174.14,4.18,6.89,2.74,354.47,184.18,205.06,Walking
134.13,169.15,6.69,8.79,4.71,354.27,181.88,190.58,Walking
130.03,167.69,5.22,9.77,5.85,354.81,180.12,183.34,Walking
128.79,161.98,3.58,11.69,6.18,354.69,181.77,180.5,Walking
127.06,162.22,0.72,10.45,6.62,353.7,183.56,182.3,Walking
135.76,161.52,358.55,9.78,7.1,353.86,187.03,183.29,Walking
154.87,164.26,0.0,9.32,9.35,354.63,186.87,185.4,Walking
160.01,162.97,351.53,10.81,8.77,355.6,194.22,186.21,Walking
164.71,160.23,350.9,12.26,8.52,358.95,202.92,178.67,Walking
161.88,158.1,347.43,13.35,6.38,0.21,216.8,178.26,Walking
167.11,159.33,348.86,9.21,4.39,0.19,228.52,183.46,Walking
169.01,161.12,344.23,14.93,2.68,0.65,234.79,185.95,Walking
171.3,164.43,344.76,3.25,0.39,0.05,234.26,189.34,Walking
172.2,160.12,345.74,18.06,1.05,359.88,222.42,199.95,Walking
167.76,165.56,342.64,22.15,1.4,358.45,208.97,210.22,Walking
167.0,165.38,339.02,23.86,1.11,358.73,205.14,213.1,Walking
168.25,167.04,337.77,23.37,2.24,2.02,197.92,200.74,Walking
165.99,168.66,335.16,22.15,4.02,2.48,194.07,196.41,Walking
153.84,165.96,332.61,21.88,5.34,4.92,190.33,195.08,Walking
180.94,164.45,347.55,22.79,7.55,5.01,184.75,198.16,Walking
179.45,165.54,347.6,13.05,10.91,3.99,184.49,207.59,Walking
161.4,165.28,339.73,16.29,7.07,7.46,192.86,193.16,Walking
157.0,174.95,345.63,7.71,9.4,8.16,191.54,199.11,Walking
199.37,223.43,341.76,353.98,7.56,3.25,195.06,154.87,Walking
204.93,220.44,345.35,353.19,6.93,4.0,196.02,145.28,Walking
205.78,213.06,350.95,7.3,6.53,2.55,190.99,144.18,Walking
203.36,206.3,12.74,10.15,5.13,359.99,190.95,151.46,Walking
193.91,203.9,15.01,3.73,3.46,357.53,190.27,153.38,Walking
196.09,207.71,16.21,357.46,1.47,355.91,183.87,149.93,Walking
186.04,198.43,12.66,355.91,0.66,357.42,184.26,140.19,Walking
181.69,194.22,3.37,356.06,0.04,359.3,132.07,187.22,Walking
184.31,193.35,357.31,358.48,359.58,359.75,126.56,184.37,Walking
182.85,196.33,352.46,357.15,0.29,359.84,172.23,144.53,Walking
202.4,204.82,357.72,353.65,1.0,2.84,172.0,128.73,Walking
209.93,207.56,357.96,354.71,1.56,1.44,163.75,146.7,Walking
213.74,203.89,354.51,355.85,0.95,2.36,164.24,143.17,Walking
221.83,206.79,356.08,2.31,0.3,1.57,166.32,151.06,Walking
225.21,217.15,354.81,1.12,358.88,3.95,170.7,152.87,Walking
231.59,211.09,356.9,4.86,357.21,6.72,175.21,157.82,Walking
229.07,208.82,353.29,0.96,355.92,5.18,180.14,171.36,Walking
229.61,208.65,355.05,0.38,354.27,5.14,179.4,180.09,Walking
227.81,215.59,355.4,0.09,353.43,6.6,177.96,181.28,Walking
226.61,208.64,356.57,357.1,353.82,6.86,175.28,178.38,Walking
214.18,207.68,357.8,356.74,352.71,6.1,170.05,176.61,Walking
205.05,196.52,0.48,359.16,352.71,3.33,180.43,172.29,Walking
192.35,191.57,359.68,358.15,1.61,356.61,184.77,148.68,Walking
187.43,183.66,4.36,357.18,357.29,359.95,169.62,183.21,Walking
185.17,186.13,8.68,351.52,358.84,358.88,131.84,183.87,Walking
183.33,180.87,11.04,352.0,358.72,359.05,126.39,176.62,Walking
185.68,187.42,11.94,351.59,1.0,0.08,126.81,166.07,Walking
192.33,199.27,17.55,347.51,2.25,0.64,132.55,155.62,Walking
192.09,211.28,18.37,357.02,4.07,2.28,141.71,149.8,Walking
192.59,220.08,20.82,0.47,6.98,1.4,132.65,162.57,Walking
194.97,217.31,20.32,8.41,7.96,1.25,145.52,166.55,Walking
193.97,223.02,19.23,5.92,8.04,359.38,156.85,167.72,Walking
226.06,228.59,12.41,3.21,8.02,357.11,171.43,171.6,Walking
222.55,219.6,358.94,10.04,8.47,356.65,178.11,171.83,Walking
209.03,220.1,6.34,9.45,8.4,355.87,182.81,170.43,Walking
215.86,216.6,356.6,5.44,7.3,353.84,180.41,169.1,Walking
214.93,222.46,6.06,357.31,6.92,351.6,175.69,168.25,Walking
191.91,206.99,6.66,0.43,4.96,351.77,175.37,162.63,Walking
190.04,185.77,10.18,358.25,3.24,352.9,171.75,152.0,Walking
189.68,188.6,7.13,355.55,0.9,357.5,179.21,127.75,Walking
188.81,188.03,1.74,356.81,1.84,359.35,173.33,123.24,Walking
191.25,200.86,0.47,352.1,0.55,358.66,172.86,127.37,Walking
198.24,204.23,358.06,350.43,359.97,358.86,170.61,132.26,Walking
195.37,204.07,352.34,353.5,0.53,1.05,160.45,139.4,Walking
207.77,205.62,354.24,353.81,358.56,359.56,164.06,158.98,Walking
212.29,206.96,350.48,348.79,2.4,0.79,155.37,157.9,Walking
220.89,206.52,350.95,344.62,359.16,3.77,164.97,160.28,Walking
225.89,206.24,350.09,350.73,356.68,3.49,170.21,169.05,Walking
224.74,208.4,347.99,341.74,357.64,359.86,182.3,173.55,Walking
227.02,207.5,348.95,338.6,5.24,355.6,193.58,169.95,Walking
223.78,207.48,348.0,345.4,355.71,6.61,174.64,180.28,Walking
226.86,219.4,350.21,356.79,353.21,6.89,168.97,177.25,Walking
217.57,211.65,351.19,2.91,352.37,4.62,162.02,176.41,Walking
206.32,206.23,353.17,358.33,355.65,1.96,143.38,183.48,Walking
200.31,202.28,356.61,355.1,359.83,357.17,190.34,142.99,Walking
186.15,191.4,356.41,0.37,2.36,358.73,175.78,134.05,Walking
187.83,192.21,2.09,354.45,357.62,358.88,142.48,175.82,Walking
183.71,189.32,3.55,353.31,359.34,359.54,130.42,165.44,Walking
189.25,186.71,7.99,353.37,0.99,359.96,135.64,152.08,Walking
193.09,197.98,10.73,356.93,4.41,0.59,139.49,159.4,Walking
197.45,210.15,10.91,358.46,7.04,358.15,133.03,173.3,Walking
200.03,218.47,9.34,359.86,8.83,357.22,139.79,177.62,Walking
215.91,226.76,7.37,359.59,9.94,355.83,156.4,180.28,Walking
216.59,231.3,7.07,359.6,9.85,354.02,163.63,181.49,Walking
195.51,222.89,7.52,2.63,5.29,353.25,162.98,181.71,Walking
196.13,194.38,10.16,358.95,358.62,4.7,157.34,155.3,Walking
190.03,194.5,6.4,353.96,354.12,4.07,167.67,149.47,Walking
193.0,185.75,6.76,352.33,351.43,0.25,171.6,153.72,Walking
211.18,166.42,349.81,3.51,353.31,359.09,161.15,149.35,Walking
183.4,172.44,357.19,3.24,354.69,355.7,155.6,163.21,Walking
187.05,168.7,352.65,359.78,355.04,353.04,146.23,166.74,Walking
154.23,148.88,348.57,16.54,2.59,358.21,204.81,184.6,Walking
167.69,161.28,352.22,8.76,2.24,0.07,211.4,186.01,Walking
169.44,165.58,352.54,6.42,2.28,358.62,210.84,195.44,Walking
171.77,164.12,353.16,5.79,2.08,356.65,206.06,210.14,Walking
172.78,168.96,353.55,4.28,359.39,356.94,205.51,212.45,Walking
167.6,162.8,353.14,6.45,358.05,352.94,202.36,224.83,Walking
169.25,164.38,354.56,5.55,358.67,353.23,193.93,219.48,Walking
165.24,163.92,353.86,2.61,358.43,355.05,202.95,192.95,Walking
162.37,158.28,353.69,3.75,2.19,352.77,191.36,189.75,Walking
158.97,159.59,351.01,3.91,355.23,355.22,171.03,220.05,Walking
157.18,160.6,352.46,2.62,355.77,358.65,182.05,190.62,Walking
161.07,163.01,352.71,3.0,358.49,351.93,185.26,205.57,Walking
159.34,163.11,352.96,4.92,3.72,353.72,163.48,201.76,Walking
160.03,165.77,353.32,3.03,1.61,358.34,176.11,190.71,Walking
163.14,167.19,354.06,2.74,352.93,6.52,181.93,200.68,Walking
161.22,168.29,352.3,3.75,3.48,6.25,162.55,210.25,Walking
164.06,167.09,352.8,5.73,7.29,2.13,196.44,197.2,Walking
167.41,167.97,353.14,6.82,3.08,2.78,184.85,208.38,Walking
167.72,162.38,351.4,8.18,359.71,0.46,174.89,232.25,Walking
166.42,170.54,350.76,3.88,359.15,359.52,180.92,238.8,Walking
161.41,169.2,355.07,1.24,0.7,358.19,201.87,228.34,Walking
157.23,178.83,2.71,358.27,0.69,357.68,211.0,223.79,Walking
151.5,176.85,2.98,1.68,359.8,357.68,209.65,222.38,Walking
148.06,178.34,4.07,2.69,358.82,358.3,205.65,211.18,Walking
141.86,174.36,7.52,6.65,359.33,359.07,202.71,205.69,Walking
134.16,172.92,9.81,8.13,1.11,356.63,188.76,204.59,Walking
131.8,176.38,11.04,5.64,1.54,354.14,187.47,203.93,Walking
131.5,174.33,12.32,7.27,2.93,354.12,185.63,191.85,Walking
130.56,178.53,11.41,5.35,4.27,353.84,183.45,186.27,Walking
127.57,176.67,8.03,5.95,5.67,352.16,183.72,183.09,Walking
127.29,174.0,7.24,7.58,6.39,352.2,182.75,181.21,Walking
128.48,172.35,2.87,5.95,7.08,352.34,185.22,183.26,Walking
137.72,169.34,2.11,10.81,7.37,354.8,188.33,178.86,Walking
154.4,169.87,3.16,9.32,8.49,354.97,189.42,182.89,Walking
160.68,168.72,355.52,9.86,6.76,356.73,201.61,181.08,Walking
162.95,169.93,349.76,9.94,7.04,359.75,208.48,175.75,Walking
165.03,170.44,350.44,8.04,4.18,359.38,224.21,179.4,Walking
163.91,168.91,350.36,6.2,2.36,359.26,231.57,185.22,Walking
162.16,170.19,351.15,3.86,1.63,359.04,230.58,189.24,Walking
165.3,167.63,351.89,8.16,0.76,358.62,223.41,199.27,Walking
161.4,158.3,350.65,6.09,359.81,356.73,213.7,211.06,Walking
157.75,155.57,349.02,6.78,359.72,357.99,203.32,208.36,Walking
153.98,147.01,350.9,4.76,359.29,358.16,196.67,206.04,Walking
158.23,150.71,349.95,358.83,358.67,359.07,191.99,199.13,Walking
156.74,143.93,352.02,359.41,354.65,2.6,187.04,190.43,Walking
156.3,148.74,357.69,356.55,2.26,354.08,191.03,178.26,Walking
160.2,146.16,0.33,354.83,3.0,352.09,195.19,175.84,Walking
157.45,144.56,357.67,356.1,353.03,0.85,176.31,205.61,Walking
155.7,147.45,354.64,356.04,351.76,5.51,182.66,196.59,Walking
154.65,151.3,357.4,356.15,3.58,356.51,194.41,195.85,Walking
157.46,157.04,355.05,358.08,358.1,6.55,166.66,199.16,Walking
161.89,158.4,353.71,1.02,4.08,4.19,175.53,215.23,Walking
161.32,156.0,351.3,5.7,2.61,1.6,199.6,168.16,Walking
164.82,158.19,350.4,4.78,0.5,0.43,175.4,212.69,Walking
165.9,169.8,350.38,3.33,1.13,359.98,195.56,216.0,Walking
164.04,168.46,352.09,4.28,1.17,358.7,208.09,197.0,Walking
164.84,170.19,355.78,4.01,0.79,358.32,211.69,210.37,Walking
161.97,162.77,354.13,9.69,359.44,358.65,208.56,210.1,Walking
153.6,170.32,359.88,7.02,359.54,357.63,202.58,210.56,Walking
169.34,165.56,12.84,10.33,1.41,355.53,184.25,211.07,Walking
139.93,168.13,2.86,7.18,2.31,354.95,182.38,200.58,Walking
133.66,159.79,2.15,10.48,2.62,354.77,185.57,192.08,Walking
131.78,155.91,2.12,6.81,3.71,353.78,184.01,186.22,Walking
134.36,152.57,1.07,5.53,4.64,352.51,184.87,182.33,Walking
147.36,153.05,3.67,1.75,5.75,353.05,184.8,181.27,Walking
158.07,151.93,4.07,5.68,7.09,353.17,185.06,184.27,Walking
149.9,154.63,359.92,5.35,6.72,354.56,189.36,180.72,Walking
155.25,161.3,359.67,6.26,8.57,354.77,191.45,182.03,Walking
162.05,162.6,353.69,6.28,7.74,357.5,201.22,175.23,Walking
164.23,158.4,352.31,7.65,6.65,359.69,212.28,174.53,Walking
160.72,162.52,350.98,4.09,4.72,0.24,225.18,173.02,Walking
162.3,167.83,349.57,358.99,2.62,357.09,235.35,192.59,Walking
164.51,175.15,346.18,3.67,4.69,354.62,221.58,208.78,Walking
183.36,170.1,350.62,14.35,6.07,357.88,201.7,205.55,Walking
185.09,162.76,357.97,20.11,8.9,3.18,198.16,206.24,Walking
145.17,194.06,336.1,340.76,2.75,356.93,177.43,178.46,Walking
145.06,193.66,336.67,341.86,0.78,358.81,185.66,177.45,Walking
145.49,198.07,337.23,340.48,359.84,359.26,189.83,177.26,Walking
144.87,197.56,337.05,340.88,0.35,359.31,188.18,177.33,Walking
145.25,197.52,337.43,341.39,359.86,359.38,190.72,177.19,Walking
142.98,197.28,337.05,340.74,359.8,358.73,189.45,178.09,Walking
140.75,195.45,336.75,341.5,359.99,358.56,189.56,180.52,Walking
140.75,195.4,336.75,341.74,0.48,358.56,185.57,180.43,Walking
142.05,192.27,337.29,342.21,0.76,357.72,186.85,181.54,Walking
137.12,193.63,335.12,341.62,1.14,357.6,185.44,182.9,Walking
137.12,192.08,335.23,343.3,1.51,357.72,182.85,182.95,Walking
135.39,192.08,335.23,343.3,1.02,356.76,184.27,185.71,Walking
131.44,192.14,333.95,343.11,1.09,356.76,184.11,186.07,Walking
132.01,190.23,334.3,343.22,0.39,355.91,183.97,189.09,Walking
130.73,192.32,333.78,342.04,0.17,355.19,182.58,190.47,Walking
131.46,195.53,333.78,341.37,0.17,355.49,182.58,190.57,Walking
131.95,197.3,333.22,341.37,0.26,355.59,182.53,190.6,Walking
134.14,198.03,333.78,341.26,359.75,355.55,182.73,190.34,Walking
136.79,194.38,333.76,340.88,0.62,354.95,180.26,190.68,Walking
137.22,196.34,334.2,340.76,0.68,355.39,180.36,187.95,Walking
137.6,201.18,333.76,338.77,0.68,355.73,180.47,187.88,Walking
140.37,201.45,334.61,337.74,1.09,355.23,181.55,187.59,Walking
139.97,202.98,334.21,336.75,1.09,355.99,181.55,186.09,Walking
141.32,202.98,335.44,335.95,1.21,355.7,181.43,186.09,Walking
142.82,206.68,336.61,334.51,0.48,355.66,182.53,186.09,Walking
145.53,206.64,336.61,335.05,1.01,355.75,180.4,186.16,Walking
145.89,207.05,336.96,335.31,1.06,356.38,180.3,184.88,Walking
146.55,204.69,336.85,335.43,1.18,356.46,180.19,183.74,Walking
147.22,202.9,337.63,334.99,1.17,356.46,179.28,183.79,Walking
149.67,201.87,338.22,336.34,1.33,357.11,180.57,181.3,Walking
146.94,203.23,337.51,336.82,1.56,357.76,178.77,179.9,Walking
146.94,201.89,337.51,338.16,1.5,358.32,179.98,178.4,Walking
149.67,201.98,337.7,337.05,1.8,357.55,179.9,181.26,Walking
148.62,206.71,337.63,336.53,0.69,358.17,182.2,179.71,Walking
150.23,207.07,338.06,335.29,1.05,357.79,181.11,179.73,Walking
153.47,206.71,338.91,336.53,1.1,358.61,181.05,178.2,Walking
153.77,205.8,339.97,336.96,0.8,358.8,181.05,176.75,Walking
153.77,208.07,339.97,335.73,1.27,357.97,179.49,178.2,Walking
155.22,208.78,339.88,336.06,1.75,357.97,177.2,178.2,Walking
155.22,208.57,340.65,335.73,1.41,358.47,177.16,176.63,Walking
153.63,208.57,340.35,335.73,2.04,358.4,175.81,177.94,Walking
152.39,211.32,339.79,334.53,1.85,358.31,176.61,178.06,Walking
152.52,209.79,339.56,334.15,2.27,358.24,175.24,179.45,Walking
155.6,213.05,340.07,333.56,2.55,358.52,175.14,179.35,Walking
156.87,211.17,341.42,334.29,2.46,358.3,175.03,178.19,Walking
151.98,208.31,340.15,335.29,2.94,358.3,173.5,179.35,Walking
155.18,206.43,341.15,335.92,2.46,358.45,176.19,179.38,Walking
154.77,206.05,341.24,336.05,2.82,358.58,174.9,178.05,Walking
154.49,204.21,340.02,336.05,3.2,358.51,176.25,177.01,Walking
150.87,201.27,338.7,336.99,3.2,358.32,176.35,178.33,Walking
150.87,201.52,339.54,336.99,2.88,358.26,176.35,179.45,Walking
147.74,201.63,338.23,336.75,3.39,358.26,173.9,179.64,Walking
149.56,197.91,338.31,337.97,3.33,357.97,173.97,179.73,Walking
146.8,198.06,337.13,337.51,3.68,357.91,175.15,179.73,Walking
146.8,196.24,337.03,338.71,3.81,357.69,176.34,179.73,Walking
144.97,199.74,337.03,337.54,3.34,357.69,178.75,179.73,Walking
144.3,198.29,337.03,338.99,2.87,358.14,181.27,177.48,Walking
144.3,197.79,337.03,338.28,2.4,357.97,183.85,179.57,Walking
144.3,195.83,337.03,339.02,2.36,358.72,182.55,177.35,Walking
144.97,197.14,337.03,337.59,2.31,358.2,181.3,179.74,Walking
144.66,198.56,337.49,336.17,1.74,358.2,182.66,179.66,Walking
146.55,198.2,337.49,336.53,1.26,358.2,183.99,179.66,Walking
146.55,194.59,337.49,338.23,1.26,358.26,181.33,179.49,Walking
143.36,196.49,336.19,338.23,1.26,358.26,181.39,179.49,Walking
143.02,196.49,337.3,338.23,0.47,358.26,181.63,180.53,Walking
141.12,194.59,336.56,338.98,0.73,358.67,181.63,180.24,Walking
141.12,193.5,336.56,340.06,0.73,358.26,181.54,182.61,Walking
142.82,196.69,336.75,339.41,0.93,358.54,180.6,182.61,Walking
139.72,190.44,335.45,341.97,0.45,358.07,181.98,185.03,Walking
140.21,192.29,335.77,341.97,1.42,357.09,179.11,188.47,Walking
138.42,193.99,335.89,340.96,1.3,357.0,178.01,189.95,Walking
138.05,192.56,335.34,341.69,1.04,356.28,176.79,190.09,Walking
139.94,191.06,335.34,343.19,1.58,356.8,174.13,187.57,Walking
141.07,194.29,335.99,341.59,0.93,356.28,174.35,187.66,Walking
138.66,194.4,334.71,341.49,0.99,355.74,174.24,189.15,Walking
138.66,194.4,334.61,340.72,1.09,355.01,174.35,189.36,Walking
139.05,197.73,335.11,339.34,1.04,355.09,174.56,189.29,Walking
142.25,198.24,335.49,338.78,1.5,355.4,174.94,186.49,Walking
143.02,199.23,335.49,338.77,1.56,355.67,175.03,186.49,Walking
143.73,202.34,335.49,337.46,1.16,355.74,177.13,186.45,Walking
143.36,202.6,335.0,337.35,1.21,356.14,177.13,184.91,Walking
141.89,209.21,335.37,334.67,1.21,356.21,178.32,184.91,Walking
145.67,209.66,336.75,334.12,0.7,356.07,180.5,185.84,Walking
145.67,212.93,336.75,332.73,0.7,356.53,180.62,184.54,Walking
145.67,213.4,336.75,332.84,0.7,356.64,180.83,184.57,Walking
146.3,211.56,336.75,333.91,0.76,356.8,180.7,183.24,Walking
148.17,211.56,337.92,333.91,0.88,356.76,180.68,183.24,Walking
148.73,209.62,338.04,334.02,0.82,357.3,180.68,182.03,Walking
149.03,208.79,338.45,334.55,0.77,357.37,180.78,182.16,Walking
149.32,207.62,338.96,335.34,0.67,357.37,180.87,184.67,Walking
148.09,206.9,338.47,336.91,0.37,358.21,180.14,184.67,Walking
151.01,207.26,339.8,336.56,0.33,358.69,179.93,183.53,Walking
151.28,207.26,340.07,336.66,0.33,359.25,180.04,180.89,Walking
155.97,207.81,341.29,337.09,0.22,358.95,180.3,182.63,Walking
155.72,206.33,340.94,336.75,0.71,359.01,178.12,182.26,Walking
158.74,206.33,342.2,336.75,0.71,359.01,178.94,180.73,Walking
157.49,206.69,341.77,336.28,0.78,358.96,176.81,180.73,Walking
159.28,208.51,340.94,335.53,2.01,359.18,173.04,177.85,Walking
161.09,211.74,341.69,334.6,1.72,359.11,173.75,178.23,Walking
161.09,210.44,341.69,335.15,2.18,358.7,172.25,180.37,Walking
161.09,212.26,341.69,334.41,2.6,358.28,171.7,181.9,Walking
159.28,212.5,341.69,334.75,3.5,358.81,166.94,180.54,Walking
157.49,212.5,341.77,334.89,3.41,358.87,170.39,180.54,Walking
156.24,212.5,341.26,334.89,3.12,358.87,171.51,180.38,Walking
155.89,210.62,341.26,334.89,3.12,358.87,171.51,180.24,Walking
155.95,209.34,340.98,335.44,3.12,358.6,172.79,180.09,Walking
152.98,206.96,340.2,336.17,2.78,359.25,172.82,178.91,Walking
152.64,205.67,339.13,336.74,3.49,358.45,171.52,181.15,Walking
151.72,205.67,338.99,336.74,3.19,358.45,171.61,180.13,Walking
152.98,205.23,340.26,336.74,3.19,357.85,172.71,181.54,Walking
152.98,204.96,340.26,337.01,2.72,357.78,175.22,180.74,Walking
151.29,203.26,340.2,338.3,2.8,358.15,175.33,179.76,Walking
150.02,203.44,338.93,338.53,2.82,357.65,176.43,182.0,Walking
148.22,201.49,339.28,339.02,2.36,358.38,178.75,180.54,Walking
148.56,199.77,338.89,339.26,2.65,358.31,178.78,179.67,Walking
149.77,199.47,340.11,340.11,2.19,358.67,181.17,180.78,Walking
149.77,200.98,339.3,339.32,2.52,359.39,181.19,179.87,Walking
149.94,203.71,338.98,337.33,1.98,358.73,182.52,181.82,Walking
148.22,203.4,338.48,337.33,1.21,358.73,181.33,182.83,Walking
150.95,200.7,338.23,338.0,1.04,358.2,182.6,183.53,Walking
150.95,201.97,338.31,337.45,0.43,358.48,184.11,184.53,Walking
149.22,202.27,337.02,337.15,0.43,358.05,182.78,185.64,Walking
147.11,200.98,336.63,337.87,359.9,357.26,184.23,187.75,Walking
150.51,201.97,337.58,337.45,0.22,357.61,184.13,187.75,Walking
151.82,198.69,338.89,338.26,0.22,356.95,182.97,189.6,Walking
149.13,198.69,337.92,339.69,0.33,357.99,182.83,187.42,Walking
152.14,196.92,339.21,339.69,0.39,357.54,181.58,187.79,Walking
149.91,198.16,338.48,339.17,0.66,357.82,182.84,187.97,Walking
149.67,198.16,338.78,339.17,0.66,357.41,181.86,188.1,Walking
149.67,198.16,338.78,339.17,0.2,357.04,184.23,187.52,Walking
146.63,195.4,337.62,339.54,0.16,355.97,184.09,191.46,Walking
147.22,198.62,337.72,338.16,0.18,355.86,181.48,190.79,Walking
144.27,198.75,337.1,337.86,359.56,355.9,182.4,190.67,Walking
145.62,202.29,337.47,335.88,359.29,355.58,181.76,189.9,Walking
145.97,202.66,337.19,335.39,359.98,355.5,179.75,189.78,Walking
145.97,204.44,337.1,333.5,359.62,355.43,181.96,187.49,Walking
147.5,206.14,337.53,333.38,359.59,355.35,183.01,188.58,Walking
151.18,206.41,338.44,334.13,359.65,356.09,182.94,185.97,Walking
147.71,206.69,337.1,333.26,359.74,355.23,183.81,188.32,Walking
150.85,208.48,337.3,333.26,0.46,355.67,182.68,185.9,Walking
151.18,212.08,338.34,331.43,0.24,355.67,182.55,184.78,Walking
151.18,207.45,338.34,334.64,0.24,356.11,183.7,181.3,Walking
154.18,206.05,339.6,335.29,0.67,355.84,181.72,180.22,Walking
154.18,209.28,339.6,334.02,0.29,355.92,183.57,179.06,Walking
154.47,210.25,339.98,333.5,0.73,356.22,181.38,178.94,Walking
156.58,208.06,339.98,334.04,0.83,356.25,181.18,178.76,Walking
155.22,209.44,340.7,334.04,0.16,356.71,183.2,177.4,Walking
155.22,209.42,339.98,333.84,0.83,356.16,182.23,180.03,Walking
154.29,207.72,339.68,335.04,0.57,356.5,182.33,180.0,Walking
152.77,208.1,337.83,334.32,0.91,355.83,181.55,182.57,Walking
155.34,209.45,339.38,333.98,0.87,356.48,180.77,181.27,Walking
154.13,208.59,338.89,334.54,0.15,356.27,182.77,181.27,Walking
155.34,209.45,339.3,333.25,0.96,356.22,181.55,181.27,Walking
157.35,210.1,339.38,334.16,0.87,356.49,181.54,178.67,Walking
157.35,208.81,340.11,335.44,0.54,356.49,181.62,179.89,Walking
158.86,209.13,341.62,334.98,0.54,356.41,181.52,179.81,Walking
155.96,210.44,340.41,334.41,0.98,356.67,180.3,179.84,Walking
158.59,210.31,341.69,334.05,0.91,357.02,180.25,178.6,Walking
156.85,211.63,340.97,332.86,1.59,357.1,179.1,178.58,Walking
156.85,211.63,340.97,333.59,1.59,357.83,178.97,177.27,Walking
155.13,214.7,341.05,332.29,1.47,357.76,179.07,177.35,Walking
154.75,212.47,340.35,332.41,2.17,357.37,177.72,179.63,Walking
153.92,212.47,339.92,332.41,1.84,357.31,177.74,179.72,Walking
153.54,212.92,339.92,331.53,1.84,357.26,177.67,179.74,Walking
153.24,212.47,339.54,332.1,1.88,357.33,177.67,179.66,Walking
149.94,209.04,337.99,333.96,2.33,357.34,175.33,180.73,Walking
150.02,207.32,338.34,334.66,2.08,358.0,174.4,179.63,Walking
150.43,207.32,338.41,334.66,2.46,357.56,172.15,180.78,Walking
150.02,204.63,339.05,334.9,1.82,357.29,173.42,180.72,Walking
146.18,204.26,338.99,335.99,1.43,357.51,174.76,180.77,Walking
144.52,202.87,338.27,336.95,1.24,357.19,178.04,179.88,Walking
141.64,198.14,337.67,339.75,0.59,357.5,180.27,178.81,Walking
142.03,199.95,337.67,339.75,0.59,357.5,181.33,178.81,Walking
145.03,202.55,338.2,337.86,0.87,357.79,183.58,179.72,Walking
143.28,202.55,338.93,337.86,0.14,357.79,184.76,179.72,Walking
145.19,204.05,339.47,338.16,0.06,357.31,185.71,180.89,Walking
146.63,204.43,339.79,339.05,0.5,357.67,183.3,179.83,Walking
184.03,168.92,278.03,65.62,52.09,46.02,161.43,148.59,Walking
158.16,146.46,271.44,89.1,57.52,38.0,164.98,164.59,Walking
152.66,154.57,280.42,90.99,61.2,41.84,164.79,160.47,Walking
160.16,153.68,278.49,90.62,59.36,37.03,170.34,170.35,Walking
164.58,144.05,271.08,93.61,61.32,39.62,175.37,168.5,Walking
150.67,113.0,247.17,122.68,72.0,40.67,167.34,168.23,Walking
121.75,131.53,254.96,106.7,66.66,47.0,165.28,157.53,Walking
